id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos,Is_English
tt10123970,Mother's Child,Mother's Child,2020,127,Drama,3.6,1483,actor,DCI Peterson,Nick Field,N,N,"actor,cinematographer,director","tt7259300,tt15558182,tt8707008,tt3468046",True
tt10124442,About Him or How He Did Not Fear the Bear,Nra masin kam te inchpes na chvakhetsav arjits,2019,112,Drama,6.3,8,actor,N,Mher Gasparyan,N,N,,N,False
tt10125774,Mens,Mens,2019,97,Drama,6.5,13,actress,The Widow,Fabienne Babe,1962,N,"actress,soundtrack","tt0104356,tt0161721,tt0253839,tt0349225",True
tt10125986,Up to You,Watakushi no dorei ni narinasai dai san sho o ma e shidai,2018,104,Romance,3.7,164,actor,N,Katsuya Maiguma,N,N,"actor,miscellaneous","tt8075192,tt10795658,tt1825371,tt4143148",False
tt10126628,Lost in Love,Ru ying sui xin,2019,96,Drama,5.0,25,actor,Lu Song,Xiao Chen,1987,N,actor,"tt6659882,tt1123373,tt10126628,tt3950078",False
tt10127546,The Lehman Trilogy,National Theatre Live: The Lehman Trilogy,2019,223,Drama,9.0,317,actor,Emanual Lehman,Ben Miles,1967,N,actor,"tt8201186,tt4786824,tt7615302,tt9253284",True
tt10132068,Marygoround,Maryjki,2020,80,Drama,6.0,117,actress,Cicha Elka,Barbara Kurzaj,1975,N,"actress,director","tt15019128,tt5809074,tt1097905,tt1730323",False
tt10132976,The Salt of Tears,Le sel des larmes,2020,100,Drama,6.1,809,actress,Djemila,Oulaya Amamra,1996,N,actress,"tt4730986,tt4678718,tt5197068,tt15471560",False
tt10133680,Kasaai,Kasaai,2019,96,Drama,6.3,39,actor,Police Inspector,Raman Atre,N,N,actor,"tt2306721,tt2530762,tt10133680,tt15500608",False
tt10136364,Adwokat,Adwokat,2019,100,Drama,4.9,32,actress,Maria Belok,Maria Pakulnis,1956,N,"actress,soundtrack","tt0439389,tt0091290,tt0094313,tt0094394",False
tt10136434,Zieja,Zieja,2020,110,Drama,5.8,112,actor,SB colonel,Slawomir Orzechowski,1958,N,actor,"tt0381700,tt0102242,tt0441074,tt0262975",False
tt10146198,Kerosin,Kerosin,2019,77,Drama,6.4,132,actress,N,Inna Stepanova,1982,N,actress,"tt5660700,tt1826946,tt0907119,tt0831865",False
tt10146204,Doberman,Doberman,2019,72,Drama,6.0,21,actress,Mercedes,Mónica Raiola,N,N,actress,"tt4201044,tt3022898,tt5820976,tt9047474",False
tt10151630,Jesusa,Jesusa,2019,115,Drama,6.3,8,actress,Beth,Mara Lopez,N,N,actress,"tt10151630,tt8144868,tt5651474,tt2529902",False
tt10152582,Rajeeva,Rajeeva,2020,N,Drama,5.4,7,actor,N,Mayur Patel,N,N,"actor,music_department","tt14287970,tt14441402,tt14188418,tt2979362",False
tt10152772,Cobra,Cobra,2019,N,Drama,6.1,12,actor,Customer,Adam Lazarus,N,N,actor,"tt3171832,tt5143402,tt10661848,tt5098128",False
tt10153510,Corazón ardiente,Corazón ardiente,2020,85,Drama,7.5,77,actor,Daniel,Carmelo Crespo,1973,N,"actor,producer,director","tt0757942,tt0475464,tt6471068,tt10224574",False
tt10153730,Sacavém,Sacavém,2018,65,Drama,6.4,14,actor,N,Pedro Costa,1958,N,"director,writer,cinematographer","tt3907156,tt0460480,tt0109384,tt8241872",False
tt10155126,Da Story B4 Da Glory,Da Story B4 Da Glory,2019,56,Drama,7.1,13,actor,Officer #3,Garrett Forge,1969,N,"actor,composer,music_department","tt11871932,tt8124462,tt6455590,tt13451080",False
tt10156112,"Hello, Love, Goodbye","Hello, Love, Goodbye",2019,118,"Drama,Romance",7.3,1115,actress,Mary Dale,Maymay Entrata,N,N,"actress,soundtrack","tt9270416,tt13399802,tt10156112,tt7371684",True
tt10156122,Vnutrenniy ogon,Vnutrenniy ogon,2020,N,Drama,6.0,26,actor,Fourth,Evgeny Tarlo,N,N,"actor,producer","tt10156122,tt8121296",False
tt10157470,Ganesha Meendum Santhipom,Ganesha Meendum Santhipom,2019,N,Drama,2.8,11,actor,N,Singampuli,N,N,"actor,writer,assistant_director","tt1039983,tt1496797,tt6450116,tt6779222",False
tt10157748,Ave Rara,Ave Rara,2019,45,Drama,5.7,17,actor,Caçador,Gustavo Sumpta,N,N,actor,"tt0120798,tt4689750,tt10157748,tt5577624",False
tt10160742,National Theater Live: Cyrano de Bergerac,NT Live: Cyrano de Bergerac,2019,160,"Drama,Romance",8.7,413,actress,Roxane,Anita-Joy Uwajeh,N,N,actress,"tt4800878,tt10160742,tt9055926,tt14689620",False
tt10162730,Prem Amar 2,Prem Amar 2,2019,N,Romance,3.8,93,actor,Aryan Mitra,Rakibul Hasan Mahmud,2000,N,"actor,music_department","tt10162730,tt11297214,tt4061558,tt6545298",False
tt10165624,Christmas Coupon,Christmas Coupon,2019,92,Romance,3.4,223,actor,Bobby Harrison,Robert Laenen,N,N,"actor,stunts,special_effects","tt14950412,tt5845560,tt21046470,tt2332535",True
tt10166836,Following You,Voy por ti,2019,84,Drama,5.6,10,actress,Maryuri,Génesis Vernaza,N,N,,N,False
tt10166880,Vera Dreams of the Sea,Vera andrron detin,2021,82,Drama,6.5,155,actor,Ahmeti,Astrit Kabashi,N,N,"writer,actor","tt2069096,tt5102262,tt4432790,tt4741170",True
tt10167422,Voices in the Wind,Kaze no denwa,2020,139,Drama,6.9,365,actor,Yoshinori,Shinsuke Kato,N,N,actor,"tt4143148,tt5239726,tt20251822,tt15803340",False
tt10169754,E Ee,E Ee,2017,148,"Drama,Romance",6.9,47,actor,N.K.  Hasini's Father,Sudhakar,N,N,"actor,producer","tt0249985,tt0281039,tt0250759,tt0246339",False
tt10171848,Pigeon's Milk,Moloko ptitsy,2021,78,Drama,5.3,52,actor,Sergiu,Kamil Khardin,N,N,actor,"tt5006498,tt8499198,tt10171848",False
tt10176320,Belle Douleur,Belle Douleur,2019,98,"Drama,Romance",7.0,66,actor,Marco,Marlon Rivera,N,N,"director,actor,writer","tt2997004,tt1961179,tt2118722,tt3138730",False
tt10178860,Miranda House,Miranda House,2019,85,Drama,3.9,16,actress,Priya,Pallavi Subhash Shirke,1984,N,actress,"tt12701318,tt4505268,tt0809387,tt5349428",True
tt10183654,Dazzling Mirage,Dazzling Mirage,2014,117,Drama,4.4,9,actor,Kunle,Tunji Afolayan,N,N,"art_director,art_department,actor","tt3118384,tt10348020,tt8427592,tt15847872",True
tt10183870,Yaponskiy Bog,Yaponskiy Bog,2020,110,Drama,5.7,15,actor,Detective Cherny,Aleksandr Pankratov-Chyornyy,1949,N,"actor,director,producer","tt4770146,tt0084515,tt0089954,tt0080112",False
tt10187378,Lamb of God,Cordero de Dios,2020,114,Drama,7.2,74,actor,Hermano Julio,Santiago Acevedo,N,N,actor,tt10187378,False
tt10188328,Finding You,Finding You,2019,97,"Drama,Romance",6.0,50,actor,Nel,Jerome Ponce,N,N,actor,"tt21434430,tt2256248,tt3875444,tt12132812",True
tt10188844,Hello Jindagi,Hello Jindagi,2022,135,Drama,7.5,10,actress,Jasmin,Deepika Prasain,N,N,actress,"tt10188844,tt7625030,tt8393764",False
tt10189466,Love Me Tender,Love Me Tender,2019,83,Drama,6.1,187,actress,Supermarket seller,Giorgia Del Don,N,N,,tt10189466,True
tt10189514,Soorarai Pottru,Soorarai Pottru,2020,153,Drama,8.7,116810,actress,Sundari,Aparna Balamurali,1995,N,"actress,music_department,soundtrack","tt10189514,tt4851630,tt6649794,tt6864588",False
tt10192406,Causeway,Causeway,2022,92,Drama,6.5,7743,actress,Gloria,Linda Emond,1959,N,actress,"tt10192406,tt7660850,tt6128254,tt15574312",True
tt10192466,Maturità,Maturità,2016,75,Drama,6.0,10,actress,Pau,Paula Ledesma,N,N,"actress,writer,editorial_department","tt9095464,tt10192466,tt9897704,tt4581436",False
tt10192598,Squat32,Squat32,2019,100,Drama,6.2,38,actor,N,Ivan Blindar,N,N,,"tt10192598,tt13585362,tt7133202,tt10013588",True
tt10195210,Looking Up,Yin he bu xi ban,2019,147,Drama,6.1,492,actress,Teacher Xiao Gao,Xi Wang,N,N,,"tt17425088,tt12363162,tt16034896,tt10195210",False
tt10195336,Man & Wife,Man & Wife,2019,112,"Drama,Romance",8.3,14,actress,Idad,Amy Austria,1961,N,"actress,soundtrack","tt0408618,tt0278989,tt0312997,tt0403211",False
tt10195722,Highway One,Highway 1,2021,90,Drama,5.6,66,actress,Natasha,Stella Baker,1993,N,"actress,writer,producer","tt10195722,tt7697412,tt11639274,tt7177890",True
tt10195976,My Best Summer,Zui hao de wo men,2019,109,"Drama,Romance",6.0,264,actress,Mother of Geng Geng,Huimin Tao,1966,N,actress,"tt0328629,tt0333901,tt10195976,tt0106772",False
tt10196108,Eugénie Grandet,Eugénie Grandet,2021,103,Drama,6.3,240,actress,Eugénie Grandet,Joséphine Japy,1994,N,"actress,soundtrack","tt8530866,tt3365778,tt2076176,tt1605769",False
tt10197354,Ikinci pärdä,Ikinci pärdä,2018,72,Drama,8.5,363,actor,Arif,Qorqud Cafarli,N,N,actor,"tt1845810,tt10197354",False
tt10197632,Woman in Car,Woman in Car,2021,109,Drama,4.6,124,actor,OwenAnne's stepson,Aidan Ritchie,N,N,"actor,director,editor",tt3858454,True
tt10198944,Bundles,Bundles,2022,N,Drama,8.8,29,actress,Teacher,Doris Cochran,N,N,"actress,assistant_director,costume_designer","tt2498968,tt1536749,tt0094582,tt9343736",True
tt10199640,Beanpole,Dylda,2019,130,Drama,7.2,11365,actress,Masha,Vasilisa Perelygina,N,N,,"tt10199640,tt22171656",False
tt10199664,Adam,Adam,2019,98,Drama,7.2,1473,actress,Warda,Douae Belkhaouda,N,N,,tt10199664,True
tt10199914,The Boys in the Band,The Boys in the Band,2020,121,Drama,6.8,16046,actor,Harold,Zachary Quinto,1977,N,"actor,producer,writer","tt0796366,tt1615147,tt2660888,tt1408101",True
tt10199974,Pareeksha,Pareeksha,2020,120,Drama,8.1,4592,actor,Gaurav Bhatia,Shourya Deep,2002,N,actor,tt10199974,False
tt10203276,El Año del Leon,El Año del Leon,2018,84,Drama,6.8,5,actress,Lucía,Malena Moiron,N,N,actress,"tt10203276,tt6030228,tt5541206",False
tt10204300,Shwe Kyar,Shwe Kyar,2018,131,Drama,5.6,31,actor,Thatoe Theik,Linn Yaung,N,N,actor,"tt12632214,tt8805852,tt14758630,tt10204300",False
tt10204756,La volta buona,La volta buona,2020,95,Drama,6.5,40,actor,Bartolomeo,Massimo Ghini,1954,N,"actor,soundtrack","tt7105944,tt0111124,tt1075114,tt0102987",False
tt10205046,Stealing Chaplin,Stealing Chaplin,2020,105,Drama,5.4,106,actor,Billy,Al Sapienza,1956,N,"actor,producer","tt0141842,tt1856010,tt5057054,tt1632701",True
tt10208194,"Family Romance, LLC","Family Romance, LLC",2019,89,Drama,6.7,2601,actor,Ishii Yuichi,Yuichi Ishii,N,N,actor,"tt1637574,tt10208194",True
tt10209164,Mogra Phulaalaa,Mogra Phulaalaa,2019,136,Romance,6.6,125,actress,Shivangi,Sai Deodhar,1974,N,"actress,producer","tt0102701,tt10011102,tt8858526,tt7654814",False
tt10214162,Anxiety and Depression: Proof of Happiness,Anxiety and Depression: Proof of Happiness,2019,107,Drama,6.4,17,actress,Madison,Shellie Ulrich,N,N,"actress,producer,writer","tt8893970,tt9464032,tt6562672,tt3717088",True
tt10214198,Push and Shove,Gou yan kan ren xin,2019,91,Drama,5.6,27,actor,N,An Ji,N,N,,tt10214198,False
tt10214900,Dark Blue,Dark Blue,2019,N,Drama,8.0,13,actor,Senior Sergeant,Terence Crawford,N,N,actor,"tt2321549,tt5797184,tt0094152,tt11897478",True
tt10217930,Wiren,Wiren,2018,105,Drama,6.7,49,actor,Wiren (age 9),Rafe Leysner,N,N,actor,N,False
tt10218878,The Dinner,Haarucha,2020,78,Drama,5.0,8,actor,N,Oded Menaster,1972,N,actor,"tt2495226,tt0846758,tt0379095,tt0219467",False
tt10219146,Dwelling in the Fuchun Mountains,Chunjiang shuinuan,2019,150,"Drama,Romance",7.2,1029,actress,Mum,Hongjun Du,N,N,actress,"tt21960730,tt10219146,tt6315750,tt15360764",False
tt10219406,Land of Ashes,Ceniza negra,2019,82,Drama,6.0,362,actress,Selva,Smashleen Gutiérrez,N,N,actress,"tt13655106,tt6385286,tt10219406",False
tt10219674,The Last Wish,Xiao xiao de yuan wang,2019,107,Drama,5.2,140,actor,Zhang Zhengyang,Daxun Wei,1989,N,"actor,soundtrack","tt6971018,tt9283920,tt10219674,tt6409450",False
tt10223552,Litigante,Litigante,2019,93,Drama,6.7,453,actress,María José,Alejandra Sarria,N,N,actress,tt10223552,True
tt10225098,Ye Kaisa Pal Do Pal Ka Pyar,Ye Kaisa Pal Do Pal Ka Pyar,2016,120,Drama,8.9,9,actor,N,Padam Saraogi,N,N,"actor,producer",N,False
tt10225288,To Live to Sing,Huo zhe chang zhe,2019,105,Drama,6.4,192,actress,Dan Dan,Guidan Gan,N,N,actress,N,False
tt10228180,Tlamess,Tlamess,2019,120,Drama,6.1,188,actress,F,Souhir Ben Amara,1985,N,"actress,writer","tt7602640,tt11628604,tt11648708,tt2956858",True
tt10228188,For the Money,Por el dinero,2019,80,Drama,5.8,79,actor,Le mari de Madame Acuña,Alejo Moguillansky,N,N,"editor,director,writer","tt2805254,tt6788930,tt1404022,tt0455705",False
tt10228546,"Love Me, Love Me Not","Omoi, Omoware, Furi, Furare",2020,124,"Drama,Romance",6.4,393,actor,Rio Yamamoto,Takumi Kitamura,1997,N,"actor,soundtrack","tt1491859,tt10857048,tt11923304,tt6078840",False
tt10229068,Birdie,Birdie,2021,N,Drama,8.7,22,actress,Marley Flannagan,Gatlin Kate James,1997,N,"actress,soundtrack","tt3556944,tt6060208,tt6720438,tt5865046",False
tt10229588,The Fourth Wall,A Quarta Parede,2019,96,Drama,7.6,16,actor,Guto Hild,Jair Assumpção,1951,N,actor,"tt0413460,tt1901025,tt0327451,tt0281841",False
tt10229932,Becoming Mona,Kom hier dat ik u kus,2020,100,Drama,7.2,354,actor,Vincent,Tom Vermeir,1976,N,actor,"tt7605396,tt0217221,tt2522502,tt3544218",False
tt10229982,My First Summer,My First Summer,2020,80,"Drama,Romance",6.7,1657,actor,Detective Croydon,Steve Mouzakis,N,N,"actor,writer,producer","tt0386117,tt0455275,tt10888878,tt11897478",True
tt10230288,Unseen,Bagrut,2019,70,Drama,7.0,34,actor,N,Gal Cohen,N,N,,N,False
tt10230290,Matares,Matares,2020,90,Drama,6.9,35,actor,Djaffar,Hacene Kerkache,N,N,actor,tt10230290,True
tt10230576,Only Human,Only Human,2020,91,Drama,7.2,93,actor,Father Hristo,Igor Angelov,N,N,actor,"tt5207158,tt12595378,tt6197784,tt1562401",True
tt10232096,Buran,Buran,2021,86,Drama,5.0,16,actress,Anya,Angelina Poplavskaya,N,N,actress,"tt13290612,tt20216316,tt10232096,tt14137220",False
tt10233050,Jesus of Nazareth,Jesús de Nazaret,2019,120,Drama,7.9,36,actor,Juan Bautista,Mario Cimarro,1971,N,"actor,producer","tt0117509,tt0387763,tt0459683,tt5527072",False
tt10233388,Pondicherry,Pondicherry,2022,113,Drama,8.3,105,actress,Manasi,Amruta Khanvilkar,1984,N,actress,"tt7098658,tt2180283,tt1267500,tt2792284",False
tt10234084,Little Orphans,Little Orphans,2020,80,Drama,4.2,65,actress,Billy,Anouk Cornelissen-May,N,N,actress,tt10234084,True
tt10234494,Always Miss You,Xia yi ren: Qian ren,2019,98,Romance,3.9,55,actress,N,Hsin-Yi Chiu,N,N,actress,tt6357258,False
tt10234650,"Farewell, My Lad","Zai jian, shao nian",2020,105,Drama,5.1,21,actress,Song Juan,Mengru Qu,N,N,actress,N,False
tt10235786,Opasnye tantsy,Opasnye tantsy,2018,87,Drama,6.4,20,actor,N,Boris Eifman,1946,N,"miscellaneous,director,writer","tt11584606,tt22479684,tt0479644,tt11584682",False
tt10238520,Piove deserto,Piove deserto,2019,N,Drama,5.4,9,actress,Madre di Anna,Lia Careddu,N,N,actress,"tt0183473,tt1565773,tt14859874,tt10238520",False
tt10238748,Nebaj,Nebaj,2019,80,Drama,6.0,9,actor,Tomás,Fernando Cuautle,N,N,"actor,producer","tt10449052,tt12474056,tt6340304,tt22090826",False
tt10239320,The Surrogate,The Surrogate,2020,93,Drama,6.2,555,actress,Bridget,Brooke Bloom,1978,N,actress,"tt1001508,tt7653254,tt0490076,tt0477302",True
tt10240752,Wander Life,"Kakuga, mama",2018,77,Drama,5.2,25,actress,Miho Matsuki,Eriko Tomioka,N,N,actress,"tt5311514,tt7432496,tt10240752,tt3009722",False
tt10240886,A Cold Hard Truth,#Truth,2019,105,Drama,7.4,126,actor,Kenneth Little,Michael Beach,1963,N,"actor,producer","tt0120169,tt11712058,tt13207736,tt1477834",True
tt10241002,Marksheet,Marksheet,2019,N,Drama,2.5,7,actor,N,Avanish Pandey,N,N,actor,"tt12405230,tt10241002,tt10224728,tt6774212",True
tt10241024,2 Weeks in Lagos,2 Weeks in Lagos,2019,107,Romance,6.3,50,actor,Otunba Ayodeji,Bambo Adebowale,N,N,actor,tt10241024,False
tt10241746,Arnold Is a Model Student,Arnold Is a Model Student,2022,83,Drama,6.9,39,actor,N,Korndanai Marc Dautzenberg,N,N,actor,tt10241746,True
tt10243656,The Land,The Land,2021,93,Drama,6.0,6,actor,N,Cameron Stewart,N,N,"actor,writer,producer","tt0094481,tt0387736,tt10243656,tt1442566",True
tt10243774,Bad Honey,Bad Honey,2019,100,Drama,6.2,25,actress,N,Renata de Lélis,1979,N,"actress,writer,producer","tt3548874,tt0367859,tt10900734,tt0920452",False
tt10244592,DU,DU,2019,76,Drama,6.0,30,actor,Him,Jørgen Hausberg Nilsen,1991,N,actor,"tt6800982,tt10244592,tt1255956,tt4461032",False
tt10244760,Ghost Tropic,Ghost Tropic,2019,85,Drama,6.4,524,actor,Colleague,Laurent Kumba,N,N,,tt10244760,True
tt10245928,Hot Soup,Re Tang,2020,102,Drama,5.1,14,actor,N,Thomas Price,1985,N,actor,"tt3830592,tt2473936,tt1603789,tt5648036",False
tt10247160,Jwlwi - The Seed,Jwlwi - The Seed,2019,90,Drama,8.3,36,actor,Major Singh,Raj Agnihotri,N,N,actor,tt10247160,True
tt10247750,Ordinary Justice,Palazzo di giustizia,2020,84,Drama,6.3,78,actress,Domenica,Sara Short,N,N,actress,N,False
tt10248334,Saeng-il,Saeng-il,2019,120,Drama,7.1,436,actor,Younger sister's husband,Sin Dong-ryeok,N,N,actor,"tt10850932,tt5576174,tt8523042,tt12873628",False
tt10249292,Stand Still,Stand Still,2020,101,Drama,4.8,13,actor,Kevin,Efrain Flores,N,N,"producer,writer,director","tt16047710,tt9668542,tt10249292,tt8907428",True
tt10249780,A Dose of Happiness,A Dose of Happiness,2019,100,Drama,7.1,1306,actor,Tony,Aleksandar Aleksiev,N,N,"actor,producer","tt1205537,tt2537176,tt3833480,tt5310412",True
tt10251300,66 Sadashiv,66 Sadashiv,2019,136,Drama,5.3,63,actress,Shreya,Sandhya Bhat,N,N,actress,tt10251300,False
tt10251962,My Story,Muj pribeh,2019,N,Drama,5.4,77,actress,Marie,Vilma Cibulková,1963,N,actress,"tt0120469,tt0406914,tt0357058,tt1359442",False
tt10254662,Red Yellow Pink,Red Yellow Pink,2020,89,Drama,5.2,36,actor,Maciej,David Paul,N,N,actor,"tt7298346,tt10254662",True
tt10256570,The Goddess of Fortune,La dea fortuna,2019,118,Drama,6.7,2428,actress,Annamaria Muscarà,Jasmine Trinca,1981,N,"actress,director","tt6306400,tt2515034,tt2357461,tt0208990",False
tt10256818,Ambu,Ambu,2019,118,Drama,8.8,57,actress,Fatma,Laudya Cynthia Bella,1988,N,"actress,soundtrack","tt7941934,tt10256818,tt1318996,tt2424752",False
tt10256894,Sunday,Voskresenye,2019,82,Drama,4.8,74,actress,Inna,Aleksandra Rebenok,1980,N,"actress,writer","tt5951428,tt10199718,tt6095090,tt8304276",False
tt10257496,Noni - Le fruit de l'espoir,Noni - Le fruit de l'espoir,2020,80,Drama,2.7,11,actress,N,Emma Zimmermann,N,N,actress,N,False
tt10260810,Anywhere Is Here,Anywhere Is Here,2019,75,Drama,4.0,28,actress,Audrey Dawson,Christina Daniels,N,N,actress,"tt2622294,tt1320080,tt2076566,tt10260810",True
tt10262112,Nobel Peace,Nobel Peace,2021,121,Drama,6.4,15,actor,Hayan Mir,Mudasir Zafar,N,N,"actor,director,writer","tt10262112,tt7559200,tt12178790,tt12172072",False
tt10262632,Cranks,Cranks,2019,95,Drama,6.8,16,actress,Gina,Terra Hazelton,N,N,"actress,soundtrack,music_department","tt21614430,tt1555747,tt4641772,tt2234222",True
tt10262648,Compartment Number 6,Hytti nro 6,2021,107,"Drama,Romance",7.3,10809,actor,Ljoha,Yuriy Borisov,1992,N,actor,"tt8820590,tt11547520,tt13322726,tt10262648",False
tt10264878,A Stormy Night,A Stormy Night,2020,80,Drama,5.7,518,actor,Tristan,Jordan Geiger,N,N,actor,"tt10264878,tt6378942,tt3501074,tt4422836",True
tt10268316,Not a Slave,Not a Slave,2021,81,Drama,4.4,22,actor,Prince Bunde,Amadi Chris,N,N,actor,tt10268316,True
tt10268550,Minyan,Minyan,2020,118,Drama,6.6,862,actor,Herschel,Christopher McCann,1952,N,actor,"tt2452384,tt1839654,tt0086759,tt0159542",False
tt10269474,Ahora y siempre,Ahora y siempre,2019,65,Drama,6.8,6,actress,Frany mayor,Evangelina Morello,N,N,,N,False
tt10269890,14 Tirmeh,14 Tirmeh,2017,146,Drama,5.3,268,actress,Sakine Cansiz,Aysel Dalar,N,N,actress,tt10269890,False
tt10270204,The Volunteer,La voluntaria,2022,99,Drama,6.5,91,actor,N,Giannis Tsortekis,N,N,"actor,writer","tt3954660,tt22440268,tt1706425,tt11851430",False
tt10270344,Passeggeri notturni,Passeggeri notturni,2019,N,Drama,6.7,81,actress,Valeria,Nicole Grimaudo,1980,N,actress,"tt1405810,tt1081935,tt0441577,tt0976018",False
tt10271638,What Went Wrong?,¿Qué hicimos mal?,2021,79,Drama,5.5,53,actress,Lili,Liliana Torres,1980,N,"writer,director,actress","tt4379450,tt0487341,tt2343278,tt10271638",False
tt10274594,Alone,Alone,2019,N,Drama,7.0,278,actress,Angela,Barbara Riethe,N,N,"actress,writer,producer","tt10274594,tt9720688",True
tt10276054,A Resistance,A Resistance,2019,105,Drama,6.1,164,actress,Kim Hyang-hwa,Sae-byeok Kim,N,N,actress,"tt6462506,tt7426080,tt8951086,tt3808172",True
tt10278276,Güller,Güller,2019,93,Drama,4.2,41,actor,N,Yasar Akalin,N,N,actor,tt10278276,False
tt10281468,Ne Olur Gitme,Ne Olur Gitme,2019,90,Drama,2.3,30,actor,N,Ümit Acar,1955,N,actor,"tt5348182,tt8266682,tt1694051,tt8839400",False
tt10283234,Ratrir Jatri,Ratrir Jatri,2019,N,Romance,7.8,12,actor,Ashik,Anisur Rahman Milon,N,N,actor,"tt6686136,tt15170450,tt1297828,tt9044418",False
tt10287616,Once in Trubchevsk,Once in Trubchevsk,2019,90,Drama,6.1,187,actress,Tamara,Mariya Semyonova,1977,N,actress,"tt3009444,tt3753698,tt0363163,tt1945081",True
tt10287908,Spring,Spring,2021,87,"Drama,Romance",5.7,324,actress,Jessica,Emily Gateley,N,N,actress,"tt8648232,tt9139292",True
tt10289196,Mujeres infieles 5,Mujeres infieles 5,2018,90,Drama,6.8,10,actress,Ximena,Estefania Franco,N,N,actress,"tt11242286,tt10289196,tt15096360,tt15560350",False
tt10290062,Si Doel the Movie 2,Si Doel the Movie 2,2019,95,"Drama,Romance",6.8,185,actor,Mandra,Mandra,N,N,"actor,writer","tt10290062,tt19360804,tt0335326,tt0331786",True
tt10292050,South Terminal,Terminal Sud,2019,96,Drama,5.9,319,actor,Moh,Slimane Dazi,1960,N,actor,"tt1714915,tt6458422,tt3405422,tt1235166",False
tt10294052,Renovation of the Heart/It's a Fixer Upper,Renovation of the Heart/It's a Fixer Upper,2019,84,Romance,4.3,129,actress,Diane Dover,Dee Wallace,1948,N,"actress,producer,miscellaneous","tt0083866,tt0085382,tt0082533,tt0090887",True
