id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos
tt6352592,Happy New Year,Happy New Year,2017,N,Romance,7.7,8,actor,Arresting Officer,David John Murdoch,N,N,actor,"tt11274504,tt7936692,tt3996192"
tt6352592,Happy New Year,Happy New Year,2017,N,Romance,7.7,8,actor,Karan,Royal Maskey,N,N,actor,"tt6352592,tt6352664"
tt6352592,Happy New Year,Happy New Year,2017,N,Romance,7.7,8,actor,Milan,Pukar Gautam,N,N,actor,"tt6352592,tt16538262"
tt6359586,Wild Flowers,Wild Flowers,2015,50,Romance,4.9,24,actress,Marta,Carolina Politi,N,N,actress,"tt1551620,tt6359586,tt1257579,tt8446886"
tt6359586,Wild Flowers,Wild Flowers,2015,50,Romance,4.9,24,actress,Érica,Maria Teresa Garagarza,N,N,actress,"tt15023364,tt6359586,tt5331876"
tt6359586,Wild Flowers,Wild Flowers,2015,50,Romance,4.9,24,actor,Adolfo,David Hevia,1964,N,actor,"tt2784826,tt2910992,tt6359586,tt4547514"
tt6359586,Wild Flowers,Wild Flowers,2015,50,Romance,4.9,24,actor,Germán,Adrián Carreón,N,N,actor,"tt21963650,tt5226378,tt5625068,tt6359586"
tt6364638,A Wedding Wonderland,A Winter Wedding,2017,90,Romance,5.1,685,actress,Quinn Cotton,Brooke Butler,1988,N,actress,"tt14412366,tt11007840,tt2527186,tt5071412"
tt6364638,A Wedding Wonderland,A Winter Wedding,2017,90,Romance,5.1,685,actress,Hallie Reynolds,Andrea Bowen,1990,N,"actress,miscellaneous,producer","tt0410975,tt1837576,tt2429074"
tt6364638,A Wedding Wonderland,A Winter Wedding,2017,90,Romance,5.1,685,actor,Leif Pierce,Adam Senn,1984,N,"actor,producer","tt2450056,tt2368645,tt1791682,tt11853308"
tt6364638,A Wedding Wonderland,A Winter Wedding,2017,90,Romance,5.1,685,actor,Lucas Pierce,Nick Bateman,1986,N,"actor,producer,writer","tt1640459,tt7913934,tt9297074,tt7178102"
tt6375006,Junior Chainz,Junior Chainz,2018,92,Romance,6.2,9,actor,Adrian Maple,John Geisman Jr.,N,N,actor,tt6375006
tt6375006,Junior Chainz,Junior Chainz,2018,92,Romance,6.2,9,actor,Donald J. Trump,Mark Falvo,N,N,"actor,miscellaneous","tt3076658,tt0250934,tt1798684,tt1302006"
tt6375006,Junior Chainz,Junior Chainz,2018,92,Romance,6.2,9,actor,Reporter 1,Alex DeCourville,1988,N,"actor,writer,producer","tt4667336,tt3860168,tt7962760,tt11197146"
tt6375006,Junior Chainz,Junior Chainz,2018,92,Romance,6.2,9,actor,JorgeJim,Rob Grant,N,N,"actor,writer,director","tt7486562,tt10927830,tt11684302,tt10111002"
tt6389500,See You Again in Distant Love,See You Again in Distant Love,2016,90,Romance,7.6,9,actor,N,Hirota Mizushima,N,N,actor,tt6389500
tt6389500,See You Again in Distant Love,See You Again in Distant Love,2016,90,Romance,7.6,9,actress,N,Anie Inoue,N,N,"actress,producer",tt6389500
tt6389500,See You Again in Distant Love,See You Again in Distant Love,2016,90,Romance,7.6,9,actress,N,Yuka Kurosaki,N,N,actress,tt6389500
tt6389500,See You Again in Distant Love,See You Again in Distant Love,2016,90,Romance,7.6,9,actor,N,Joe Inoue,N,N,actor,tt6389500
tt6393284,A Touch of Stardust,A Touch of Stardust,2017,N,Romance,7.1,76,actress,Miranda Bates,Rhyanne McDade,N,N,actress,"tt4936428,tt6393284"
tt6393284,A Touch of Stardust,A Touch of Stardust,2017,N,Romance,7.1,76,actor,Chris Jordan,Chris Willis,N,N,actor,"tt1672076,tt6393284"
tt6393284,A Touch of Stardust,A Touch of Stardust,2017,N,Romance,7.1,76,actress,Beth Booth,Samantha Russell,N,N,"actress,director,miscellaneous","tt10725090,tt7499102,tt9035000"
tt6393284,A Touch of Stardust,A Touch of Stardust,2017,N,Romance,7.1,76,actor,Davis Miles III,Yosiah L. Johnson,N,N,"actor,producer,writer","tt11061562,tt16225890,tt4720596,tt6393284"
tt6400696,Oh Yaara Ainvayi Ainvayi Lut Gaya,Oh Yaara Ainvayi Ainvayi Lut Gaya,2015,118,Romance,4.1,56,actor,Lawyer Bhagwan Singh,Karamjit Anmol,1972,N,"actor,music_department,producer","tt9390202,tt1327035,tt6705612,tt3533672"
tt6400696,Oh Yaara Ainvayi Ainvayi Lut Gaya,Oh Yaara Ainvayi Ainvayi Lut Gaya,2015,118,Romance,4.1,56,actress,Gunjan Kaur,Gauahar Khan,1983,N,actress,"tt12887178,tt1395054,tt1434447,tt2308773"
tt6400696,Oh Yaara Ainvayi Ainvayi Lut Gaya,Oh Yaara Ainvayi Ainvayi Lut Gaya,2015,118,Romance,4.1,56,actor,N,Harby Sangha,N,N,actor,"tt3607226,tt6047120,tt7370188,tt15338704"
tt6400696,Oh Yaara Ainvayi Ainvayi Lut Gaya,Oh Yaara Ainvayi Ainvayi Lut Gaya,2015,118,Romance,4.1,56,actor,Ranbir Singh,Jassie Gill,N,N,"actor,music_department,composer","tt8983166,tt5078964,tt9176136,tt13451792"
tt6409234,Vrundavan,Vrundavan,2016,N,Romance,7.5,28,actor,Bhumi's Father,Mahesh Manjrekar,1953,N,"writer,producer,actor","tt0294662,tt1010048,tt0261545,tt0220832"
tt6409234,Vrundavan,Vrundavan,2016,N,Romance,7.5,28,actor,N,Kumar Hegde,N,N,actor,"tt2812214,tt0267252,tt0268085,tt5201864"
tt6409234,Vrundavan,Vrundavan,2016,N,Romance,7.5,28,actor,N,Bharat Ganeshpure,N,N,"actor,music_department","tt1708453,tt13491110,tt0995718,tt0400234"
tt6409234,Vrundavan,Vrundavan,2016,N,Romance,7.5,28,actor,N,Mohan Joshi,1945,N,actor,"tt0220832,tt0497915,tt0133024,tt0319500"
tt6409234,Vrundavan,Vrundavan,2016,N,Romance,7.5,28,actor,Kalyan,Sameer Deshpande,N,N,"actor,casting_department","tt9179426,tt13937912,tt13593748,tt15501640"
tt6409234,Vrundavan,Vrundavan,2016,N,Romance,7.5,28,actor,Krish,Raqesh Bapat,1978,N,actor,"tt0290326,tt0335044,tt14090476,tt7762818"
tt6413312,Zero Point Five Love,Zero Point Five Love,2014,79,Romance,6.4,24,actress,Ye Ting,Jessie Chiang,1987,N,"actress,soundtrack","tt5596980,tt6413312,tt1765238,tt5057982"
tt6413312,Zero Point Five Love,Zero Point Five Love,2014,79,Romance,6.4,24,actor,Chen Zi Hao,Purba Rgyal,N,N,"actor,soundtrack","tt2473948,tt1754001,tt2354196,tt1847713"
tt6413312,Zero Point Five Love,Zero Point Five Love,2014,79,Romance,6.4,24,actress,Lin Jing,Cheng Yuan Yuan,N,N,actress,tt6413312
tt6414392,Dulcinea,Dulcinea,2019,98,Romance,6.8,40,actress,Martha,Thalma de Freitas,1974,N,"actress,soundtrack,miscellaneous","tt6414392,tt0249299,tt0422238,tt0289800"
tt6414392,Dulcinea,Dulcinea,2019,98,Romance,6.8,40,actor,Alonso,Germán Torres,N,N,"actor,casting_department,editor","tt4944596,tt13445216,tt10069142,tt14130690"
tt6414392,Dulcinea,Dulcinea,2019,98,Romance,6.8,40,actress,Isabella,Sara Sanz,N,N,actress,"tt9886766,tt19085166,tt1924273,tt6414392"
tt6414392,Dulcinea,Dulcinea,2019,98,Romance,6.8,40,actor,Connor,Steven Tulumello,N,N,"actor,producer,writer",tt6414392
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5,actress,Chen Xin,Zilin Zhang,1984,N,actress,"tt4024368,tt1717715,tt6423542,tt14236200"
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5,actress,Yang Fei,Xinyi Zhang,1981,N,"actress,director,miscellaneous","tt8002356,tt2400407,tt7473390,tt2115388"
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5,actor,Liu Jiayi,Peter Ho,1975,N,"actor,producer,director","tt0170626,tt8931836,tt9586376,tt1717715"
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5,actress,Deng Yuqi,Cancan Huang,N,N,actress,"tt6075750,tt6423542,tt10874292,tt12526224"
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5,actress,Tian Xiaoya,Yuan Tian,1985,N,"actress,soundtrack,director","tt0996916,tt0440939,tt0810954,tt4051858"
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5,actor,Li Xiaoyang,Hao Qin,1979,N,actor,"tt12477942,tt2976864,tt3469964,tt5470448"
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5,actor,Gao Donghua,Yiwei Zhou,N,N,actor,"tt1699513,tt1847713,tt6491428,tt7362036"
tt6423596,Myanmar in Love with Bangkok,Myanmar in Love with Bangkok,2014,N,Romance,8.2,11,actress,Tattoo artist,Kaew Korravee,N,N,actress,"tt10017566,tt12573392,tt7912470,tt6423596"
tt6427442,Su Menh Trai Tim,Su Menh Trai Tim,2016,100,Romance,5.9,15,actress,Phong Linh,Angela Phuong Trinh,N,N,actress,"tt9766688,tt10075604,tt11610444,tt10097984"
tt6427442,Su Menh Trai Tim,Su Menh Trai Tim,2016,100,Romance,5.9,15,actor,Bach,Vo Canh,N,N,actor,tt6427442
tt6427442,Su Menh Trai Tim,Su Menh Trai Tim,2016,100,Romance,5.9,15,actor,Binh Trau,Williams Belle,N,N,actor,"tt1634122,tt0183869,tt0345235,tt0267129"
tt6431324,"I'm Drunk, I Love You","I'm Drunk, I Love You.",2017,140,Romance,7.2,341,actor,Dio,Paulo Avelino,1988,N,"actor,producer,soundtrack","tt11091664,tt1961180,tt2177347,tt5094192"
tt6431324,"I'm Drunk, I Love You","I'm Drunk, I Love You.",2017,140,Romance,7.2,341,actress,Carson,Maja Salvador,1988,N,"actress,soundtrack,producer","tt0757933,tt11443276,tt1989685,tt2878412"
tt6431324,"I'm Drunk, I Love You","I'm Drunk, I Love You.",2017,140,Romance,7.2,341,actor,Jason Ty,Dominic Roco,1989,N,actor,"tt2245756,tt8154598,tt5657428,tt6431324"
tt6431324,"I'm Drunk, I Love You","I'm Drunk, I Love You.",2017,140,Romance,7.2,341,actress,Pathy,Jasmine Curtis-Smith,N,N,actress,"tt6259890,tt11531248,tt3031000,tt7736564"
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24,actress,Anna,Boryana Bratoeva,1989,N,actress,"tt2091066,tt13835524,tt8291288,tt2643382"
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24,actor,N,Sergey Badyuk,1970,N,actor,"tt6628228,tt5465970,tt12036270,tt2475794"
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24,actress,Elza,Ralitsa Paskaleva,N,N,actress,"tt2379386,tt3384904,tt2119404,tt5968274"
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24,actor,N,Andrey Subbotin,1976,N,actor,"tt0413531,tt2229470,tt4217060,tt6434084"
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24,actress,N,Vesta Burkot,1982,N,actress,"tt6434084,tt3386042,tt3507676,tt3621288"
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24,actress,Elena,Olga Mikhaylova,N,N,actress,"tt10903234,tt6434084,tt0192936,tt10819962"
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24,actress,N,Yana Marinova,1978,N,"actress,stunts,producer","tt1023114,tt5420878,tt7474996,tt0816462"
tt6445398,I Don't Luv U,I Don't Luv U,2013,120,Romance,6.5,26,actor,Lovely,Jass Bhatia,N,N,actor,"tt6445398,tt1627924,tt2356180,tt3380264"
tt6445398,I Don't Luv U,I Don't Luv U,2013,120,Romance,6.5,26,actor,Roy,Alok Kumar,N,N,"actor,music_department,soundtrack","tt1610452,tt5642834,tt2438764,tt6445398"
tt6445398,I Don't Luv U,I Don't Luv U,2013,120,Romance,6.5,26,actress,Aayra,Chetna Pande,1994,N,,"tt7720254,tt6117702,tt4535650,tt6445398"
tt6445398,I Don't Luv U,I Don't Luv U,2013,120,Romance,6.5,26,actor,Yuvan,Ruslaan Mumtaz,N,N,actor,"tt0860454,tt6656806,tt10443846,tt1194232"
tt6449976,Elanne Starlight,Elanne Starlight,2016,89,Romance,2.0,5,actress,Ruan Ruan,Xinchen Ye,N,N,actress,"tt4079152,tt6449976,tt11935230"
tt6449976,Elanne Starlight,Elanne Starlight,2016,89,Romance,2.0,5,actress,Fang Ziyan,Elanne Kong,1987,N,"actress,soundtrack","tt2225608,tt1691832,tt1535475,tt0995739"
tt6449976,Elanne Starlight,Elanne Starlight,2016,89,Romance,2.0,5,actor,Chang Xiao,Zeyu Chen,N,N,actor,"tt6449976,tt6972658"
tt6449976,Elanne Starlight,Elanne Starlight,2016,89,Romance,2.0,5,actor,Mocha,Yulin Lu,N,N,actor,tt6449976
tt6465984,Water in a Broken Glass,Water in a Broken Glass,2018,N,Romance,7.5,32,actress,Aunt Jo,Victoria Rowell,1959,N,"actress,director,writer","tt0109686,tt0105986,tt0104114,tt0763840"
tt6465984,Water in a Broken Glass,Water in a Broken Glass,2018,N,Romance,7.5,32,actress,Nikki,Candiace Dillard,1986,N,"actress,producer","tt9904160,tt13530322,tt12545554,tt6465984"
tt6465984,Water in a Broken Glass,Water in a Broken Glass,2018,N,Romance,7.5,32,actress,Satin,Toni Belafonte,N,N,"actress,producer,stunts","tt0203259,tt7235466,tt14449470"
tt6465984,Water in a Broken Glass,Water in a Broken Glass,2018,N,Romance,7.5,32,actress,Dr. Lloyd,Carlyncia S. Peck,N,N,"actress,casting_director,miscellaneous","tt1856010,tt0247087,tt0462590,tt3520022"
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27,actor,Tony,Chuan-jun Wang,N,N,actor,"tt8499638,tt1862521,tt6982206,tt7362036"
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27,actress,Fang,Yuan Li,N,N,actress,"tt4819514,tt6968118,tt4902266,tt7055592"
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27,actress,Bai Qi,Likun Wang,1985,N,"actress,soundtrack","tt4074958,tt8810398,tt2463998,tt10409112"
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27,actor,Josh,Kenan Heppe,N,N,"actor,writer,director","tt0379623,tt0058796,tt7124974,tt20242042"
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27,actor,Song Wei Dong,Godfrey Gao,1984,2019,actor,"tt5156532,tt0435761,tt6628322,tt1538403"
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27,actor,Pi,Naren Weiss,N,N,"actor,producer,writer","tt8889052,tt2191671,tt6461812,tt2578560"
tt6520962,Stan the Man,Stan the Man,2020,97,Romance,7.5,37,actor,Cooper,Bradley Joseph,1983,2017,actor,"tt0058796,tt1167345,tt0356470,tt0412253"
tt6520962,Stan the Man,Stan the Man,2020,97,Romance,7.5,37,actor,Stan Mann,Steven Chase,1962,N,"producer,actor,writer","tt2294663,tt0358148,tt11927670,tt6520962"
tt6520962,Stan the Man,Stan the Man,2020,97,Romance,7.5,37,actress,Elizabeth Morgan,Katherine Kelly Lang,1961,N,"actress,producer","tt1695746,tt0069658,tt0092325,tt5349984"
tt6520962,Stan the Man,Stan the Man,2020,97,Romance,7.5,37,actress,Kristi O'Connell,Anne Leighton,N,N,"actress,producer","tt1830617,tt0364845,tt7861612,tt4052886"
tt6523068,"U, Me Aur Ghar","U, Me Aur Ghar",2017,90,Romance,6.5,61,actress,Chitti aka Chitranshi Mazumdar,Simran Kaur Mundi,1990,N,actress,"tt2150177,tt2112978,tt2215348,tt4302956"
tt6523068,"U, Me Aur Ghar","U, Me Aur Ghar",2017,90,Romance,6.5,61,actress,Akansha,Sanyukta Timsina,N,N,actress,"tt5255710,tt9544034,tt6692354,tt7151584"
tt6523068,"U, Me Aur Ghar","U, Me Aur Ghar",2017,90,Romance,6.5,61,actor,Mittu aka Mithilesh Chaturvedi,Omkar Kapoor,1986,N,actor,"tt0196635,tt4430136,tt0978642,tt0232079"
tt6562428,Koto Shopno Koto Asha,Koto Shopno Koto Asha,2017,140,Romance,4.6,12,actor,Jibon,Bappy Chowdhury,N,N,actor,"tt12715342,tt13779584,tt5910212,tt10511440"
tt6562428,Koto Shopno Koto Asha,Koto Shopno Koto Asha,2017,140,Romance,4.6,12,actor,N,Shatabdi Wadud,N,N,"actor,soundtrack","tt1542501,tt21148238,tt1906386,tt5534436"
tt6562428,Koto Shopno Koto Asha,Koto Shopno Koto Asha,2017,140,Romance,4.6,12,actor,Friend,Chikon Ali,N,N,actor,"tt7172646,tt20299978,tt5908314,tt12715342"
tt6562428,Koto Shopno Koto Asha,Koto Shopno Koto Asha,2017,140,Romance,4.6,12,actress,Pori Banarjee,Pori Moni,N,N,"actress,producer","tt5928556,tt8259164,tt6075552,tt7773370"
tt6567840,Kaal Kg Preethi,Kaal Kg Preethi,2017,114,Romance,6.1,453,actress,Heroine,Hitha Chandrashekar,N,N,actress,"tt10375196,tt6567840,tt14160620,tt8646748"
tt6567840,Kaal Kg Preethi,Kaal Kg Preethi,2017,114,Romance,6.1,453,actor,Guru,Vihan Gowda,N,N,actor,"tt11766304,tt8490534,tt6567840,tt2911448"
tt6571586,Khalaghar,Khalaghar,2016,N,Romance,7.0,5,actor,N,Krishnokishore Mukherjee,N,N,actor,"tt10912588,tt6330220,tt8728982,tt9060326"
tt6571586,Khalaghar,Khalaghar,2016,N,Romance,7.0,5,actress,N,Pamela,N,N,actress,tt6571586
tt6571586,Khalaghar,Khalaghar,2016,N,Romance,7.0,5,actor,N,Sudip Mukherjee,1976,N,actor,"tt1418749,tt3801314,tt4943558,tt5465496"
tt6571586,Khalaghar,Khalaghar,2016,N,Romance,7.0,5,actress,N,Pallavi Chatterjee,N,N,actress,"tt7205838,tt7236874,tt7351230,tt7228614"
tt6571586,Khalaghar,Khalaghar,2016,N,Romance,7.0,5,actor,Hero,Bijoy Anan,N,N,"music_department,actor","tt2049504,tt8804832,tt6571586"
tt6620138,Love Sasha,Love Sasha,2017,N,Romance,7.3,20,actress,Sasha's Mother,Rashmi Bhatta,N,N,actress,"tt2166508,tt6620138,tt6634928,tt8275366"
tt6620138,Love Sasha,Love Sasha,2017,N,Romance,7.3,20,actress,Sasha,Keki Adhikari,1989,N,"actress,producer","tt6149934,tt6620138,tt8212142,tt8661390"
tt6620138,Love Sasha,Love Sasha,2017,N,Romance,7.3,20,actress,Zevu,Shivani Chalise,N,N,actress,tt6620138
tt6620138,Love Sasha,Love Sasha,2017,N,Romance,7.3,20,actor,Pearl,Karma Shakya,N,N,"actor,producer","tt9296106,tt6620138,tt2179133,tt2007994"
tt6620138,Love Sasha,Love Sasha,2017,N,Romance,7.3,20,actor,Siddharth,Asif Shah,N,N,"actor,director,writer","tt6944552,tt8355664,tt6620138,tt18329454"
tt6620138,Love Sasha,Love Sasha,2017,N,Romance,7.3,20,actor,Abhay,Bikash Joshi,N,N,actor,tt6620138
tt6632208,Talav,Talav,2017,112,Romance,8.3,8,actor,Gotay,Navneet Phondke,N,N,"actor,producer",tt6632208
tt6632208,Talav,Talav,2017,112,Romance,8.3,8,actor,Dhananjay,Sanjay Khapre,N,N,actor,"tt8010920,tt2130033,tt22311434,tt3410408"
tt6632208,Talav,Talav,2017,112,Romance,8.3,8,actress,Priya,Aiswariya Badade,N,N,actress,tt6632208
tt6632208,Talav,Talav,2017,112,Romance,8.3,8,actor,Siddhu,Saurabh Gokhale,1981,N,actor,"tt7212726,tt6536806,tt14907304,tt6632208"
tt6649066,Hollywood Dirt,Hollywood Dirt,2017,85,Romance,6.1,1503,actor,Ben,Feraz Ozel Ellahie,N,N,"actor,writer,director","tt7741746,tt4474518,tt6649066,tt1845307"
tt6649066,Hollywood Dirt,Hollywood Dirt,2017,85,Romance,6.1,1503,actress,Summer,Emma Catherine Rigby,1989,N,"actress,make_up_department","tt2193215,tt0112004,tt2101473,tt2318092"
tt6649066,Hollywood Dirt,Hollywood Dirt,2017,85,Romance,6.1,1503,actor,Cole,Johann Urb,1977,N,"actor,producer,soundtrack","tt2193021,tt1855325,tt0904208,tt1190080"
tt6649066,Hollywood Dirt,Hollywood Dirt,2017,85,Romance,6.1,1503,actor,Brad DeLuca,Marco Dapper,1983,N,"actor,producer","tt0069658,tt2193167,tt0795376,tt22090684"
tt6658066,In Dire Need of Compassion,In Dire Need of Compassion,2017,76,Romance,5.8,27,actor,Jovanhusband,Jonathan Nelson,N,N,"writer,director,producer","tt2364384,tt3864638,tt5199506,tt21272214"
tt6658066,In Dire Need of Compassion,In Dire Need of Compassion,2017,76,Romance,5.8,27,actress,JohannaEcho,Chloë Caro,N,N,"actress,producer","tt6115916,tt10419672,tt8614354,tt5864904"
tt6658066,In Dire Need of Compassion,In Dire Need of Compassion,2017,76,Romance,5.8,27,actress,Candy,Amanda Puggle,N,N,"actress,soundtrack","tt6237336,tt3864638,tt4796600,tt6658066"
tt6658066,In Dire Need of Compassion,In Dire Need of Compassion,2017,76,Romance,5.8,27,actor,Hollywood,Ray Guy Valdez,N,N,"actor,composer",tt6658066
tt6675230,Goodnight (or Good Morning),Goodnight (or Good Morning),2018,N,Romance,7.4,10,actor,Garreth Davis,Eric Murphy,N,N,actor,N
tt6675230,Goodnight (or Good Morning),Goodnight (or Good Morning),2018,N,Romance,7.4,10,actress,Emily O'Conner,Jasmine Cheri Rush,N,N,actress,N
tt6675230,Goodnight (or Good Morning),Goodnight (or Good Morning),2018,N,Romance,7.4,10,actor,Mr. Davis,Karl Jancis,N,N,actor,N
tt6675230,Goodnight (or Good Morning),Goodnight (or Good Morning),2018,N,Romance,7.4,10,actor,Austin Davis,Gabriel Wright,N,N,actor,N
tt6685776,Isoken,Isoken,2017,100,Romance,6.4,338,actor,Kevin,Marc Rhys,N,N,"actor,director,writer","tt3421218,tt3421232,tt1864017,tt3421238"
tt6685776,Isoken,Isoken,2017,100,Romance,6.4,338,actress,Agnes,Funke Akindele,1976,N,"actress,writer,producer","tt19314942,tt14099462,tt23635786,tt1714065"
tt6685776,Isoken,Isoken,2017,100,Romance,6.4,338,actress,Isoken,Dakore Akande,1978,N,"actress,music_department","tt22013212,tt5065500,tt6685776,tt2787024"
tt6685776,Isoken,Isoken,2017,100,Romance,6.4,338,actor,Osaze,Joseph Benjamin,N,N,"actor,editor,writer","tt5640558,tt11484036,tt4971144,tt9346050"
tt6692840,Du soleil dans mes yeux,Du soleil dans mes yeux,2018,86,Romance,5.5,33,actor,Emile,Noah Benzaquen,N,N,actor,"tt6527586,tt6692840,tt4466864"
tt6692840,Du soleil dans mes yeux,Du soleil dans mes yeux,2018,86,Romance,5.5,33,actress,Nicole,Hélène Vincent,1943,N,"actress,soundtrack","tt0167565,tt0108394,tt0102136,tt0096386"
tt6692840,Du soleil dans mes yeux,Du soleil dans mes yeux,2018,86,Romance,5.5,33,actor,Yann,Nicolas Giraud,1978,N,"actor,director,writer","tt1433562,tt0936501,tt14313434,tt1544532"
tt6692840,Du soleil dans mes yeux,Du soleil dans mes yeux,2018,86,Romance,5.5,33,actress,Irène,Clara Ponsot,N,N,"actress,director,writer","tt6692840,tt0926764,tt2058597,tt3451360"
tt6695734,Love Love Love,Love Love Love,2017,N,Romance,5.1,18,actor,Samriddhi's Grandfather,Deshbhakta Khanal,N,N,"actor,director","tt3638644,tt12320574,tt2296799,tt0325976"
tt6695734,Love Love Love,Love Love Love,2017,N,Romance,5.1,18,actress,Samriddhi,Swastima Khadka,N,N,actress,"tt8673950,tt17889444,tt8622286,tt6944552"
tt6695734,Love Love Love,Love Love Love,2017,N,Romance,5.1,18,actor,Samriddhi's Mom,Rupa Rana,N,N,actor,"tt6544872,tt7528086,tt23685218,tt6705126"
tt6695734,Love Love Love,Love Love Love,2017,N,Romance,5.1,18,actor,Suraj's Dad,Ramesh Budathoki,N,N,"actor,director","tt0313240,tt8847252,tt0325972,tt8811616"
tt6695734,Love Love Love,Love Love Love,2017,N,Romance,5.1,18,actor,Suraj,Suraj Pandey,N,N,actor,"tt6695734,tt9359492,tt10726106,tt16794176"
tt6705126,Prem Geet,Prem Geet,2016,138,Romance,6.4,173,actor,Prem,Pradeep Khadka,1991,N,actor,"tt7085078,tt21741272,tt14617248,tt8013642"
tt6705126,Prem Geet,Prem Geet,2016,138,Romance,6.4,173,actor,Geet's Father,Saroj Khanal,N,N,actor,"tt6544872,tt23685218,tt9871454,tt0277967"
tt6705126,Prem Geet,Prem Geet,2016,138,Romance,6.4,173,actor,Prem's Mother,Rupa Rana,N,N,actor,"tt6544872,tt7528086,tt23685218,tt6705126"
tt6705126,Prem Geet,Prem Geet,2016,138,Romance,6.4,173,actress,Geet,Pooja Sharma,N,N,"actress,producer","tt7889894,tt7889902,tt6544872,tt6705126"
tt6720298,Muskurahatein,Muskurahatein,2017,132,Romance,2.7,1139,actor,Jayesh,Shyam Mashalkar,N,N,actor,"tt1252596,tt7721946,tt1182972,tt1093370"
tt6720298,Muskurahatein,Muskurahatein,2017,132,Romance,2.7,1139,actor,Dr. Akash Kapoor,J.S. Randhawa,N,N,"director,actor,writer","tt7705476,tt6720298"
tt6720298,Muskurahatein,Muskurahatein,2017,132,Romance,2.7,1139,actress,Kanu,Sonal Mudgal,N,N,actress,"tt7705476,tt6720298,tt11145188"
tt6720298,Muskurahatein,Muskurahatein,2017,132,Romance,2.7,1139,actor,Dr. Yakoob Ansari,Sanjay Mishra,1963,N,"actor,camera_department,composer","tt3614516,tt7881550,tt4635372,tt4535650"
tt6721424,Mugulu Nage,Mugulu Nage,2017,157,Romance,7.4,484,actor,Achyuth,Achyuth Kumar,1966,N,actor,"tt2358592,tt7838252,tt15327088,tt6148156"
tt6721424,Mugulu Nage,Mugulu Nage,2017,157,Romance,7.4,484,actress,Vaishali Hande,Ashika Ranganath,1996,N,actress,"tt8365050,tt13979464,tt5988500,tt15427934"
tt6721424,Mugulu Nage,Mugulu Nage,2017,157,Romance,7.4,484,actor,Pulakeshi,Ganesh,1980,N,"actor,director,writer","tt14773866,tt6721424,tt3172230,tt1773441"
tt6721424,Mugulu Nage,Mugulu Nage,2017,157,Romance,7.4,484,actress,Siri,Nikitha Narayan,N,N,actress,"tt14311900,tt6721424,tt5988462,tt7842086"
tt6731862,Can We Still Be Friends?,Can We Still Be Friends?,2017,113,Romance,6.4,96,actress,N,Ria Atayde,N,N,"actress,soundtrack,miscellaneous","tt11428232,tt11602582,tt8769032,tt9493038"
tt6731862,Can We Still Be Friends?,Can We Still Be Friends?,2017,113,Romance,6.4,96,actress,Sam,Arci Muñoz,N,N,actress,"tt1781470,tt10074426,tt10622694,tt1472834"
tt6731862,Can We Still Be Friends?,Can We Still Be Friends?,2017,113,Romance,6.4,96,actor,Diego,Gerald Anderson,1989,N,"actor,soundtrack","tt0399989,tt4003340,tt8140564,tt2717558"
tt6731862,Can We Still Be Friends?,Can We Still Be Friends?,2017,113,Romance,6.4,96,actor,N,Bryan Santos,N,N,actor,"tt2904024,tt1734703,tt4003326,tt7069178"
tt6750962,Channa Mereya,Channa Mereya,2017,132,Romance,6.1,210,actor,Jagat,Ninja,N,N,"actor,music_department","tt9884202,tt5610172,tt10064270,tt8038726"
